imgAlt,imgName,isMeme
It’s time to say THANK YOU! For donating to the Ronald McDonald House Charities and therefore keeping families close in,mcdonalds_switzerland_789,0
"You’re a Chicken McNugget, Harry.",mcdonalds_switzerland_790,1000
Beware of the sun. Not everyone enjoys frying as much as i do 😎,mcdonalds_switzerland_792,0
No muscle pain the next day from eating a Sundae either.,mcdonalds_switzerland_793,1000
"And if she says no, ask dad.",mcdonalds_switzerland_794,1000
Can you find the mistake?,mcdonalds_switzerland_796,0
"Enjoy the sun, but don't forget to stay hydrated and to wear your sunglasses 😎 ",mcdonalds_switzerland_797,0
Did you know it's world UFO day?,mcdonalds_switzerland_798,0
"Getting delivered, ordering at the McDrive, take-away, sitting-in, snacking - everything is possible again. Our",mcdonalds_switzerland_799,0
We hope your LGBT+ Pride month was full of good moments! How did you celebrate? 💛🌈,mcdonalds_switzerland_800,0
Team exercise or team extra fries?,mcdonalds_switzerland_806,0
The safety and wellbeing of our guests and crew is our highest priority. Our heartfelt thanks goes out to all our,mcdonalds_switzerland_810,0
"They see me rollin’, they lovin’.",mcdonalds_switzerland_812,0
"They were one of us: Trayvon Martin. Michael Brown. Alton Sterling. Botham Jean. Atatiana Jefferson. Ahmaud Arbery. George Floyd. • • • • • •
#Repost @mcdonalds",mcdonalds_switzerland_816,0
Summer is calling – and we’re picking up: enjoy your meal with a side of sunshine on our re-opened restaurant terrace ☀ ,mcdonalds_switzerland_818,0
"🎶 Here comes the bun, duda duda 🎶 D",mcdonalds_switzerland_819,1000
Our restaurants are now also open for Take-Away ! Find your closest McDonald’s Take-Away on mcdonalds.ch and enjoy your,mcdonalds_switzerland_823,0
"It’s Mother’s Day! Time to spoil your mom. In case you forgot, here are some last-minute tips:
– buy her some flowers 🌻
– treat her to her favorite burger with McDelivery 🍔🛵
– start using a calendar so you don't forget next year!",mcdonalds_switzerland_824,0
May the force be with you – especially at home. #MayThe4thBeWithYou,mcdonalds_switzerland_828,1000
A smaller offer with our classics. McDelivery and McDrive are back! Link to new menu in bio 😍🤤,mcdonalds_switzerland_830,0
Video calling your parents be like...,mcdonalds_switzerland_835,1000
Make the most of your time at home to  brush up on your burger knowledge! Did you know that both the Big Mac and the,mcdonalds_switzerland_839,0
[Swipe for your language: 🇩🇪 --> 🇫🇷 --> 🇮🇹] Safety first. Stay strong 💛#Stay,mcdonalds_switzerland_841,0
McDonald's Terrace at Night - Van Gogh (1888) #ShoutoutSunday 📸 via http://McD.to/61791WLQL,mcdonalds_switzerland_843,1000
"VOTE NOW! Team McChicken, Team Chicken McNuggets or Team Chicken Paprika? 👇",mcdonalds_switzerland_849,0
I'm lovin' it. #ShoutoutSunday 📸 @dmitry_buldakov,mcdonalds_switzerland_857,0
"""The only thing I was good at was eating Chicken McNuggets.""",mcdonalds_switzerland_858,0
Are you Team A: ketchup-on-the-side or Team B: ketchup-all-over? #Ketchup #FriesLover,mcdonalds_switzerland_859,0
🍟 🤖,mcdonalds_switzerland_861,0
More hands means more food 🤷‍♂ #SometimesItDoBeLikeThat #ShoutoutSunday 📸@mcdostromain,mcdonalds_switzerland_862,1000
Best. Job. Ever. #ScienceIsCool 📸 via http://McD.to/6170151My,mcdonalds_switzerland_864,1000
Cadillacs & Chicken McNuggets,mcdonalds_switzerland_865,0
Choose your Sidekick: Big Tasty or Big Tasty Chicken?,mcdonalds_switzerland_868,0
Who’s also a Chicken lover? 🤤😍#,mcdonalds_switzerland_871,0
We know what we’ll be doing this weekend 😍🍩☕️ What about you ? #,mcdonalds_switzerland_874,0
"""If you love something, you can never let it go. Not even for a second. Or it's gone forever."" - Ted Mosby",mcdonalds_switzerland_879,0
Asking Price: CHF 120'000,mcdonalds_switzerland_897,1000
Flower power 🌸 📷 via @davepollotart#,mcdonalds_switzerland_898,0
🍟 McDonald's Fact 🍟 E,mcdonalds_switzerland_899,0
McDonald's red is the new black. 📷 via @gilanatris #ShoutoutSunday #FashionInspiration,mcdonalds_switzerland_902,0
Was du siehst vs. was dein Cola sieht.,mcdonalds_switzerland_903,0
"""How you doin'?"" - Joey Tribianni, 1994 - 2004",mcdonalds_switzerland_904,1000
"Tell us what your favorite movie is while savouring one of our delicious Menus, and get the chance to win a Sky Movie",mcdonalds_switzerland_906,0
"""Fries don't lie"" - Eleven",mcdonalds_switzerland_914,0
Color up your afternoon snack! 💛🍫💗✌️🍋💚#van,mcdonalds_switzerland_945,0
Smiles for days 😋 ,mcdonalds_switzerland_948,0
You have until this Thursday (03.10.2019) to enter our tote bags giveaway ! Check our story to enter the contest 🎉🎁#,mcdonalds_switzerland_950,0
A nugget a day keeps bad vibes away! 👌 Do you agree?,mcdonalds_switzerland_958,0
Are you team McFlurry or team Sundae? 🍦,mcdonalds_switzerland_984,0
A little snack with friends 😎,mcdonalds_switzerland_999,0
It's waiting for you... ❤️ #CBO #lovestory #burgerlover,mcdonalds_switzerland_1001,0
Big Mac Menu = One happy face 😃🤗 Thanks @diekroatin._ for the great picture! 😘 #repost#b,mcdonalds_switzerland_1006,0
"Close your eyes, imagine taking a bite and enjoy... Or come by and do it for real! 🤤",mcdonalds_switzerland_1009,0
Was gibts bei dir heute zum Z'nacht? 😍 ,mcdonalds_switzerland_1022,0
"Coffee in one hand, confidence in the other. ✊ New week, let's do this! ",mcdonalds_switzerland_1023,0
"Hi, good lookin'! 👀 
#cutenessoverload #flirtingpro #donut",mcdonalds_switzerland_1025,0
"Friends that eat together, stay together. 😍 ",mcdonalds_switzerland_1037,0
Double-tap if you look this sad when friends steal your nuggets!,mcdonalds_switzerland_1056,0
"The one and only. The legend. The Big Mac. 🥁

#bigmac #burgerlover #classic",mcdonalds_switzerland_1071,0
"We love your kind of Sunday, @mariaekena. 😍",mcdonalds_switzerland_1088,0
Say Cheeeeese...burger! 📸,mcdonalds_switzerland_1097,1000
Someone said breakfast? 😍 @a.thierry07,mcdonalds_switzerland_1114,0
When you are looking at your burger with love ❤️🍔 Do you do the same?,mcdonalds_switzerland_1117,0
"A Big Mac is soulfood, says @sina_samieian. Do you agree?",mcdonalds_switzerland_1132,0
"Eyes on the prize, uhm, FRIES!! 😍",mcdonalds_switzerland_1138,0
"Hip, hip, hoooray! ⚡️🍟 #friesday #frieslove #hooray",mcdonalds_switzerland_1144,0
It's 🍟 YAY!,mcdonalds_switzerland_1157,0
Do we need to say anything else? 😎 #Repost @bangbangblond ・・・,mcdonalds_switzerland_1168,0
The struggle is real! ,mcdonalds_switzerland_1169,0
"Best place to hang out with your friends, right? Thanks for the visit, girrrls @angelikiy and @celinee____ 👋 See you",mcdonalds_switzerland_1170,0
Lifehack Level 💯 You're welcome 😉#,mcdonalds_switzerland_1180,0
#Repost @ubereats_che GENEVA ONLY 😉,mcdonalds_switzerland_1183,0
Our Big Mac - stayin’ fabulous forever and always. 👌 Tag a Big Mac Lover! #mcdonalds #burgerporn #bigmaclove,mcdonalds_switzerland_1184,0
Well done @lanyferminano! Wir gratulieren dir ganz herzlich zu deiner Teilnahme und dem 13. Platz an den Karate,mcdonalds_switzerland_1185,0
Come to Mama! 🤤,mcdonalds_switzerland_1186,0
Congratulations @fantinciompi for your wonderful victory in the halfpipe of the Swiss Freeski Tour in Crans-Montana !,mcdonalds_switzerland_1187,0
@nxa.cx casually enjoying a coke and thinking about what to order next. At least that’s what we think she thinks 😉,mcdonalds_switzerland_1193,0
No. more. words. needed.,mcdonalds_switzerland_1196,0
"I love Fries, Fries, Fries, Fries. Fries I do adooooooore! ",mcdonalds_switzerland_1197,0
"Hey, good lookin'! 😍",mcdonalds_switzerland_1198,0
He's BACK! #steakhouseclassic #burgerporn,mcdonalds_switzerland_1201,0
"Fries are calling, and I must go. 🍟",mcdonalds_switzerland_1203,0
"Life is short, have something sweet first! #treatyourself #coffebreak #mcdonalds",mcdonalds_switzerland_1209,0
Great taste never changes 😋 #10yearschallenge #bigmac #mcdonalds,mcdonalds_switzerland_1212,0
This is what we make with #eggs 😉 #EggGang #LikeTheEgg #EggMcMuffin,mcdonalds_switzerland_1215,0
M = mmmmh! ,mcdonalds_switzerland_1218,0
"Pick your favorite! CBO, Big Mac or Cheese Royal?",mcdonalds_switzerland_1219,0
Double-tap if you feel so too!,mcdonalds_switzerland_1220,0
🤤,mcdonalds_switzerland_1249,0
One love 💝,mcdonalds_switzerland_1254,0
Love at first fry 😍🍟 #fries #frenchfries #pommes #chips #potato #mcdo #mcdonalds #friesday,mcdonalds_switzerland_1263,0
"Team McRaclette Bacon, Double McBacon or Big Tasty Bacon? 🥓 ",mcdonalds_switzerland_1273,0
"We ❤️ Chicken - who else?	
#chicken #burger #burgerporn #mcchicken #chickenbarbecue #cbo #burgers #fries #burgertime #burgerlovers #bestburger #burgerlove #beef #meat #pommes #burgraphy #eatfamous #frenchfries #burgerlife #shareyourburger",mcdonalds_switzerland_1282,0
Bacon lover 🥓?,mcdonalds_switzerland_1285,0
Team Cheeseburger or Team Double Cheeseburger? 🍔 ,mcdonalds_switzerland_1288,0
Match made in heaven ❤️,mcdonalds_switzerland_1302,0
#Friesday vibes 🍟,mcdonalds_switzerland_1305,0
And so do we! 😁  #Repost @dronechampionsleague ・・・,mcdonalds_switzerland_1307,0
Congrats Kevin @kevin_schunck for your first silver medal at the Youth Olympic Games in Buenos Aires in the BMX team,mcdonalds_switzerland_1322,0
"Thank God it's #Friesday! 🍟
#fries #frenchfries #friesday #friday #frieslover #frieslove #friestime #fastfood #mcdo #mcdonalds",mcdonalds_switzerland_1326,0
Fries & Sauce = perfect mix! 🍟😍#,mcdonalds_switzerland_1333,0
"Wir, wenn wir uns zum Essen treffen. Und welcher ist dein Favorit?",mcdonalds_switzerland_1339,0
Fries Party on Friesday! 🍟🎉#,mcdonalds_switzerland_1340,0
Happy Friesday! 🍟,mcdonalds_switzerland_1348,0
Huuungeeer 🤤	,mcdonalds_switzerland_1377,0
Fingerfood 😍	,mcdonalds_switzerland_1378,0
Good days start with coffee. But we drink it all day long just in case.,mcdonalds_switzerland_1379,0
Dinner with a view 😍	,mcdonalds_switzerland_1380,0
McFlurry-Pause 👌	,mcdonalds_switzerland_1396,0
Love is in the air 🍟😍#,mcdonalds_switzerland_1397,0
☕️🥐 Repost @alicee.wonderland2,mcdonalds_switzerland_1398,0
The only 6 packs I need 😆	,mcdonalds_switzerland_1423,0
What a perfect Friesday! 🍟😍 #friday #friesday #funday #fries #frieslover #friesfan #love #snack #summer #mcdonalds #mcdo,mcdonalds_switzerland_1429,0
Who else? ☕️ #icedcoffee #coldcoffee #coffee #monday #coffeeday #coffeetime #fresh #mccafe #mcdonalds #mcdo,mcdonalds_switzerland_1438,0
I'm in love with the coco 🎼😍 #mcflurry #bounty #icecream #coco #chocolate #fresh #sweet #summer #mcdonalds #mcdo,mcdonalds_switzerland_1440,0
Yummie Chicks! 🤤 ,mcdonalds_switzerland_1446,0
Sharing is caring 💞🍓🍌 #loveatfirstsip #smoothie #strawberry #banana #drink #fresh #mccafe #mcdo #mcdonalds,mcdonalds_switzerland_1458,0
The perfect match 💛💓#,mcdonalds_switzerland_1461,0
Team 🍓 oder Team 🍍?P,mcdonalds_switzerland_1479,0
Be cool & enjoy! ✌️🌯,mcdonalds_switzerland_1484,0
Muffin compares to you 💏,mcdonalds_switzerland_1486,0
Happy Monday 😘 #monday #coffeeday #coffeetime #happymonday #coffee #coffeelover #mccafe #mcdo #mcdonalds,mcdonalds_switzerland_1492,0
Perfect Friesday 🍟 & 🌺 #fries #friesday #friday #funday #frieslover #friesfan #snack #spring #flower #mcdonalds #mcdo,mcdonalds_switzerland_1495,0
🙏 #funfries #funday #friday #friesday #fries #cheddar #cheese #bacon #mcdonalds #mcdo,mcdonalds_switzerland_1509,0
I want you!,mcdonalds_switzerland_1515,0
😴 #worldsleepday #letshaveanap #mcdonalds #mcdo #fries,mcdonalds_switzerland_1531,0
Time fries when I'm with you 😉,mcdonalds_switzerland_1539,0
It's cheeseburger o'clock 🍔 ,mcdonalds_switzerland_1542,0
Congratulations Fantin! We are proud of you! 👍 #together4gold @schweizersporthilfe,mcdonalds_switzerland_1552,0
That's our mood all the time 😉 Thanks @juliacaroline_a for this great picture!  #enjoythenow,mcdonalds_switzerland_1576,0
Snack time 😋 #sweet #snacktime #chaussonauxframboises #himbeertasche #mcdonalds #mcdo,mcdonalds_switzerland_1581,0
🍩 + 🍫 = 😍 #m,mcdonalds_switzerland_1583,0
Sunday = Brunch day,mcdonalds_switzerland_1586,0
👻🎃 Happy Halloween 👻🎃 #mcdonalds #switzerland,mcdonalds_switzerland_1589,0
"Keep Rolling, rolling, rolling... #mcflurryoreo #mcflurry #mcdonalds #snack #sweet",mcdonalds_switzerland_1591,0
Happy World Fashion Day! So sollte Mode immer aussehen 😉,mcdonalds_switzerland_1612,0
Sharing is caring 😉 #mcdonalds #chickenweeks #sharebucket #mcd #mcdo,mcdonalds_switzerland_1643,0
Congratulations Roman! We are proud of you too! 🏆💪 #together4gold,mcdonalds_switzerland_1656,0
Congratulations Emma and team! 🏆 We are very proud of you! 💪 #together4gold,mcdonalds_switzerland_1657,0
An Ice Coffee Sundae on a Sunday 😉 #mccafe #sunday #funday #mcdonalds #mcd #mcdo #icecoffee #sundae,mcdonalds_switzerland_1667,0
Wrappers in da house ;),mcdonalds_switzerland_1677,0
Happy #ChineseNewYear! 😊 #yearoftherooster #mcdonalds #mcdo #mcd,mcdonalds_switzerland_1706,0
Happy Halloween 🎃#Halloween #mcdonalds #mcdo,mcdonalds_switzerland_1733,0
They're back! #cbo #nycrispy #mcdonalds #requested #burgers,mcdonalds_switzerland_1734,0
Happy Clean Up Day! This bag is almost full! Thanks to the students from #Rümlang! #cleanupday #rümlang #McDonalds,mcdonalds_switzerland_1749,0
Congratulations to our #togetherforgold athlete @florianbreer and his team mate @yveshaussener for their fantastic,mcdonalds_switzerland_1768,0
Congratulations to our #togetherforgold athlete @salesinglin for finishing 6th at the European Athletics Youth,mcdonalds_switzerland_1771,0
3 - 2- 1 - BIG BANG!,mcdonalds_switzerland_1775,0
Big Match? Big Mac!,mcdonalds_switzerland_1780,0
#TGIF #Fries #GoodTimes #Party #McDonalds #McDo,mcdonalds_switzerland_1791,0
When was the Big Tasty launched for the first time in Switzerland? ,mcdonalds_switzerland_1815,0
Cheeeeessseeeeee! :D,mcdonalds_switzerland_1838,0
Happy International Whipped Cream Day! ;),mcdonalds_switzerland_1842,0
This mustache is even attractive on women ;) Thanks to @mcdonalds_austria!,mcdonalds_switzerland_1871,0
"Good morning, weekend <3",mcdonalds_switzerland_1872,0
Happy International Men's Day :) #InternationalMensDay #McDonalds #McDo,mcdonalds_switzerland_1873,0
Are you eat-in or take-out?,mcdonalds_switzerland_1874,0
"How about you add a few Chicken McNuggets to your Menu? Get 4 for  only 2,90.-CHF. Available just for a while! ;-)",mcdonalds_switzerland_1877,0
Feeling warm and cozy ❤ #mccafe,mcdonalds_switzerland_1878,0
He's back! #TheNewPrime,mcdonalds_switzerland_1879,0
It's the inner values that count <3,mcdonalds_switzerland_1882,0
November is #movember! Do you grow a mustache this month? @ronaldmcdonald,mcdonalds_switzerland_1883,0
On Halloween ketchup will be spilled... Happy Halloween! :),mcdonalds_switzerland_1885,0
Do you feel it? Halloween is just around the corner #McCafé,mcdonalds_switzerland_1886,0
Which team are you supporting tonight? #mcdonalds #mcdo #hockey #swissicehockeyfederation #sihf #LNA,mcdonalds_switzerland_1888,0
Because we need something sweet to start the week with. Stop by your local #McCafé for some #warmth. ☕️ #mcdonalds #mcdo,mcdonalds_switzerland_1890,0
"End the week on a sweet note with our new #McCafé products : Brownie Cheescake, Marschmallow Bar, Gingerbread Latte and",mcdonalds_switzerland_1891,0
Happy World Smile Day ! Share a picture of your nicest smile or your best joke with @mcdonalds_switzerland and get a,mcdonalds_switzerland_1892,0
"Morning coffee, 10am coffee, dessert coffee, coffee with friends, date coffee... Which options do you usually pick?",mcdonalds_switzerland_1893,0
Are you a meat lover? Then you should definitely try our new Signature burgers The Maestro Blue Cheese and The Maestro,mcdonalds_switzerland_1894,0
A lunar eclipse will take place during the night. What will you do to stay awake? #mcdonalds #mcdo #lunareclipse #moon,mcdonalds_switzerland_1895,0
Another fantastic performance for one of our #together4gold and @schweizersporthilfe athlete! Congratulations @vladyar,mcdonalds_switzerland_1896,0
We're celebrating the first day of #autumn today! Did you know it's the season of #love? #McCafe #mcdonalds #mcdo,mcdonalds_switzerland_1897,0
Congratulations to Simon Rieckhoff for a fantastic season highlighted by a Swiss Champion title and a participation at,mcdonalds_switzerland_1898,0
"This is NOT how it's done at our #McCafe, we promise! 😄 Thanks @gamero_j for sharing this video! #mcdonalds #mcdo #coffee #art #barista #loosingit #lol",mcdonalds_switzerland_1899,0
"Shake it, shake it, shake it! Have you tried our Shaker fries? 🍟 #mcdonalds #mcdo #mcd #fries #shakeshake #shakeshakeshake #hotchilli #blackpepper  #foodie #picoftheday",mcdonalds_switzerland_1900,0
Small things make Mondays easier...what are they for you? #McCafe #mcdonalds #mcdo #coffee #monday #cappuccino,mcdonalds_switzerland_1901,0
#Repost @monah_ with @repostapp.,mcdonalds_switzerland_1903,0
Thanks for your hard work guys!  #Repost @monah_ with @repostapp.,mcdonalds_switzerland_1904,0
"How will your kid react when he/she sees you have replaced his/her favorite meal with just an #apple? Trick your kid, make some video and share it with #happyfruits! #happymeal #surprise #kids #funny #video #viral #mcdonalds #mcdo #hiddencamera",mcdonalds_switzerland_1905,0
"Last stop for our #BBQAroundTheWorld! As of today, you can taste the South African Barbecue in all of our Swiss",mcdonalds_switzerland_1906,0
Swiss Champion in Laser Radial! 👍 Congratulations @megevalexis for your fantastic performance over the weekend!,mcdonalds_switzerland_1907,0
Now our Happy Meal always contains a fruit! Some are surprised! ;-) #happyfruits #happymeal #fruit #vitamins #foodie #kids #healthy #menu #goodnews #picoftheday,mcdonalds_switzerland_1908,0
"It doesn’t matter if you’re on holidays or at work, we’re sure a McFlurry Oreo will have you finish the week on a",mcdonalds_switzerland_1909,0
#Repost @vladyar ,mcdonalds_switzerland_1910,0
Congrats Yasmin Giger @cherichuchu123 for a fantastic silver medal at the European Youth Olympic Festival #eyof in the,mcdonalds_switzerland_1911,0
"On this grey morning, all you need is a breakfast at McCafé. How about a cappuccino and one of our salty products?",mcdonalds_switzerland_1912,0
The Yellow Chili Sauce that you can find in our Australian BBQ is very #popular in Sydney. Our blogger @xavier_alfonso,mcdonalds_switzerland_1913,0
Our #BBQAroundTheWorld blogger @xavier_alfonso is enjoying his time in Sydney. Learn more on our Facebook page (link in,mcdonalds_switzerland_1914,0
Our fans of chicken are thrilled. The Chicken Tasty and Chicken Tasty Bacon are back! #McDonalds #switzerland #swissmcd,mcdonalds_switzerland_1915,0
"Discover our new #McCafe salty products, freshly baked and prepared every morning for the joy of your taste buds! #McCafe #McDonalds #mcdo #bretzels #silsbread #philadelphiacheese #coffee #breakfast #yummy #foodie",mcdonalds_switzerland_1916,0
Our #McDonalds #blogger @xavier_alfonso started his #BBQAroundTheWorld trip from #Switzerland to #Sydney. Follow more of his travel #adventures here! #McDo #BBQAroundTheWorld #trip #firststop #sydney #australia #bbq,mcdonalds_switzerland_1917,0
Get new flavours from down under with our new #burger Australian Barbecue and its Yellow Chili sauce. #McDonalds,mcdonalds_switzerland_1918,0
It's a hot day today! Who wouldn't dream to take a swim with this beauty? #mcdonalds #McCafe #yummy #donut #food #summer,mcdonalds_switzerland_1919,0
Congrats @lausanne2020! Our #together4gold athletes are training hard to participle in the Youth Olympic Games in 2020!,mcdonalds_switzerland_1920,0
Sun’s out and you need some #refreshment? Our #McCafe #smoothies are now half price for a limited period of time,mcdonalds_switzerland_1921,0
Today’s the International Day of #friendship. Tag a #friend with whom you’d like to share a Sundae. #mcdonalds #mcdo,mcdonalds_switzerland_1922,0
"The third Burger Dynasty is now available in all our restaurants. As of today, you can taste the Royal Jalapeño and the",mcdonalds_switzerland_1923,0
"4, 6, 9 or 20...who agrees to say they always disappear too quickly? #mcdonalds #mcdo #tasty #mcnuggets #food #yummy #picoftheday #switzerland #bestoftheday #likes #IGVideo #foodstagram #foodie",mcdonalds_switzerland_1924,0
We can't wait for the weekend to get refreshed! Which drink do you usually choose?,mcdonalds_switzerland_1925,0
The Minions are grilling McNuggets. Would you consider doing the same? #MinionsatMcDonalds,mcdonalds_switzerland_1926,0
"Last chance! Give us your reason why we should send you on our amazing trip to Sydney, Buenos Aires and Cape Town. Tag",mcdonalds_switzerland_1927,0
"Do you also have a royal hunger? This week, discover the McChicken Pepper and the Cheese & Bacon! #mcdonaldsroyals",mcdonalds_switzerland_1928,0
"No matter the mean of transport, you're always in a hurry to get there when you're hungry! #mcdonalds #mcdo #food #hurry",mcdonalds_switzerland_1929,0
"Become our travel blogger and go on an adventure in Sydney, Buenos Aires and Cape Town! Send us a video message using",mcdonalds_switzerland_1930,0
Just a few hours left before the weekend. How about a cookie from the McCafé to give you that extra power? #mcdonalds,mcdonalds_switzerland_1931,0
"Want to go to Sydney, Buenos Aires and Cape Town? Tell us in a video message why you should win and use the hashtag",mcdonalds_switzerland_1932,0
The Minions are training hard! Potato-naaaah! #MinionsatMcDonalds,mcdonalds_switzerland_1933,0
Whose doing this all the time as well? #mcdonalds #mcdo #foodporn,mcdonalds_switzerland_1934,0
Like this picture if you're lucky enough to also go on holidays! #mcdonalds #mcdo #happy #holidays,mcdonalds_switzerland_1935,0
It looks like the Minions have invaded McDonald's Switzerland! #MinionsatMcDonalds,mcdonalds_switzerland_1936,0
Banana? #MinionsatMcDonalds,mcdonalds_switzerland_1937,0
Congratulations @michelle_heimberg for a fantastic bronze medal at the European Junior Diving Championships! What a,mcdonalds_switzerland_1938,0
The Royals are back today: discover the Royal Tzatziki and the McChicken Basilic. Which one will you pick first ? ;-),mcdonalds_switzerland_1939,0
"Melon is now available in all Happy Meals, as a snack or as a refreshing dessert. #mcdonalds #mcdo #melon #fruit",mcdonalds_switzerland_1940,0
Our traditional McMasters golf tournament happened yesterday in #payerne. Are you into golfing too? #rmhc #golf,mcdonalds_switzerland_1941,0
Congratulations @michelle_heimberg for a splendid 4th place at yesterday European Junior #Diving Championships from 3m. Today's the next competition and we're excited to hear back from her! #together4gold,mcdonalds_switzerland_1942,0
Good luck @michelle_heimberg for tomorrow's first competition at the European Junior #diving Championships in #moscow!,mcdonalds_switzerland_1943,0
Why not enjoy a Summer salad on this sunny Wednesday? #mcdonalds #mcdo #salad #picoftheday,mcdonalds_switzerland_1944,0
The #together4gold and @schweizersporthilfe athlete Arthur Claessens visited his partner restaurant in Crissier and,mcdonalds_switzerland_1945,0
And how would it be with a Coupe Sundae for dessert? ;-) #mcdonalds #mcdo #dessert #icecream #picoftheday,mcdonalds_switzerland_1946,0
"You asked for the Double Cheeseburger, we're also suggesting the Little Ciabatta Pepper! #mcdonalds #mcdo #burger",mcdonalds_switzerland_1947,0
Which sauce are you going for? #mcdonalds #mcdo #food #picoftheday,mcdonalds_switzerland_1948,0
A big congrats to @vladyar Reverdin for winning the Generation Trophy in St.Gallen together with her team mate Pius,mcdonalds_switzerland_1949,0
Bravo @ugo_bmx! #together4gold ・・・,mcdonalds_switzerland_1950,0
Smile even though it's Monday ;-) #mcdonalds #mcdo #smile #picoftheday,mcdonalds_switzerland_1951,0
Another fantastic result from one of our #together4gold and @schweizersporthilfe athlete @nealwoernhard who become Match,mcdonalds_switzerland_1952,0
"Congratulations to Joshua Meyer, our #together4gold and @schweizersporthilfe athlete, for winning the title at the",mcdonalds_switzerland_1953,0
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1954,0
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1955,0
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1956,0
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1957,0
Nothing spoils more your Friday than realizing it's only Wednesday…#mcdo #mcdonalds #humor #factoftheday,mcdonalds_switzerland_1958,0
The weather won't have an impact on our mood. Who's in for a Smoothie from #mccafe? #yummy #smoothie #mcdo #mcdonalds,mcdonalds_switzerland_1959,0
Our #bacon Clubhouse is available with beef or chicken. How do you like it? #McDo #mcdonalds #burger #beef #chicken,mcdonalds_switzerland_1960,0
Another difficult Monday? Sleep in a little longer and come have breakfast with us! ;-) #mcdonalds #mcdo #breakfast,mcdonalds_switzerland_1961,0
In May take off your layers ;-) #mcdonalds #mcdo #sun #picoftheday,mcdonalds_switzerland_1962,0
"Today we're celebrating the 10th anniversary of our Ronald McDonald House in St. Gallen. In the past years, 3175",mcdonalds_switzerland_1963,0
The first half of the week is already gone. Time to celebrate with a Strawberry-Rhubarb Cake from #mccafe? #mcdonalds,mcdonalds_switzerland_1964,0
Fan of our Chicken Big Mac? It's only available for another couple of days! #mcdonalds #mcdo #burger #bigmac #food,mcdonalds_switzerland_1965,0
Like if you love our fries as much as we do! <3 ,mcdonalds_switzerland_1966,0
Thanks @djerem for encouraging the runners with amazing sounds! #mcdo #mcdonalds #live #music #djerem,mcdonalds_switzerland_1967,0
"We're at the 20KM de Lausanne. Come and enjoy the great performance of @djerem, Electroshocks and Benkady tonight!",mcdonalds_switzerland_1968,0
"@djerem, Electroshocks and Benkady will perform in front of our McDonald's Flon, Rue de Bourg and St. Laurent (in this",mcdonalds_switzerland_1969,0
Happy birthday McDrive! To celebrate you'll be able to enjoy our hamburger for just 1.- today! ,mcdonalds_switzerland_1970,0
Kitchens are open! We're already tasting the Fr 1.- hamburgers and they're delicious! 😄 #mcdo #mcdonalds #hamburger,mcdonalds_switzerland_1971,0
A hamburger for just 1.- Fr.?! To celebrate the 25th anniversary of the Swiss McDrives our hamburger will only be 1.-,mcdonalds_switzerland_1972,0
Have you already tried our #Chicken #BigMac? ,mcdonalds_switzerland_1973,0
We're proud to support the stars of tomorrow and to encourage them on their way to the top! #together4gold ,mcdonalds_switzerland_1974,0
"Have you already tried our new McFlurry Brownies Cailler, Brownies Caramel or Bounty? ",mcdonalds_switzerland_1975,0
Also trying to survive Friday? ,mcdonalds_switzerland_1976,0
"60 years ago today, Ray Kroc opened the first McDonald's restaurant #mcdonalds #mcdo #food #history #anniversary",mcdonalds_switzerland_1977,0
Not only can you taste our Chicken Big Mac but you can also dream of Big Mac! Share your best Big Mac moment with the,mcdonalds_switzerland_1978,0
Big Mac Lover? Then you should try our new Chicken Big Mac which will be available as of tomorrow! ,mcdonalds_switzerland_1979,0
Can you guess where this McDonald's is? ,mcdonalds_switzerland_1980,0
Egg hunting is overrated ;) How about a mini muffin hunt? Happy Easter! ,mcdonalds_switzerland_1981,0
April fools! No chocolate bacon topping for Switzerland just yet :) #aprilfools #sundae #chocolate #bacon #Switzerland,mcdonalds_switzerland_1982,0
New: come and try our new Chocolate Bacon Sundae Topping! #sundae #chocolate #bacon #new #McDonalds,mcdonalds_switzerland_1983,0
Are you missing the hour too much? Maybe a delicious beverage or pastry will cheer you up ;) #food #timechange #sleepy,mcdonalds_switzerland_1984,0
Don't forget to change your clocks tonight ;) #timechange #summertime #clocks,mcdonalds_switzerland_1985,0
"Special fashion show in Sweden. I love these boots, don't you? #imlovinit",mcdonalds_switzerland_1986,0
"Special concert in Vienna. Some beats and a philharmonic orchestra, why not? #imlovinit #vienna #wien #austria",mcdonalds_switzerland_1987,0
People were given vouchers made of ice on the beach of Rio de Janeiro. By 30 degrees one has to run fast to redeem this,mcdonalds_switzerland_1988,0
McDrive becomes McBike in #denmark 🍔🚴 #imlovinit #mcdonaldsdk,mcdonalds_switzerland_1989,0
"If you've never seen the world's largest #bigmacselfie, then you haven't been to Dubai recently. #imlovinit #dubai",mcdonalds_switzerland_1990,0
